ID_1,hashtag,Video Link ,Relevance ,Condition,Creator Type,Creator age,Creator Gender,Video Length (s),Likes,Shares,Comments,Mode 1,Mode 2,Mode 3,Mode 4,Video Type,Humor,Video Accuracy,Understandability ,Theme 1,Theme 2,Theme 3,Theme 4
275,#fibroids,https://www.tiktok.com/@jah423_/video/6939004507221183749,Y,Fibroids,Patient,Under 25,F,18,329,7,58,Speech/Sound,Text,Visual Aid,,Medical Visit Narrative,N,3,3,Poor Medical Care,,,
386,#infertilityjourney,https://www.tiktok.com/@dr.allison.rodgers/video/6987490884648504581,Y,Infertility,Medical Professional ,Over 25,F,14,9030,554,126,Speech/Sound,,,,Raising Awareness (Medical Professional),N,2,3,Health & Exercise Tips,,,
91,#birthcontrolsideeffects,https://www.tiktok.com/@cassiefkeller/video/6961912350697950469,Y,Birth control,Patient,Over 25,F,59,81300,6558,1310,Speech/Sound,,,,Personal Testimony,N,3,3,Side Effects,Poor Medical Care,,
728,#uti,https://www.tiktok.com/@p.kt_/video/6961943412098551046,Y,uti,Patient,Under 25,F,9,41700,1148,333,Speech/Sound,Dance Trend,,,Personal Testimony,Y,3,3,Seeking Empathy,,,
556,#pelvicfloor,https://www.tiktok.com/@hulstjepsenpt/video/6935080890703940869,Y,Pelvic Floor,Medical Professional ,Over 25,F,23,9752,1313,108,Viral Music,Visual Aid,Text,,Raising Awareness (Medical Professional),N,3,3,Health & Exercise Tips,,,
265,#fibroids,https://www.tiktok.com/@chelsyemcduffie/video/6943046239780867334,Y,Fibroids,Patient,Under 25,F,15,8025,122,497,Speech/Sound,Viral Music,Dance Trend,Text,Personal Testimony,N,3,3,Success Stories,,,
26,#birthcontrol,https://www.tiktok.com/@stephhsarai/video/6970886462074129670,Y,Birth control,Patient,Under 25,F,18,44000,898,275,Viral Music,Visual Aid,,,Personal Testimony,N,3,3,Side Effects,Seeking Empathy,,
606,#pms,https://www.tiktok.com/@tinx/video/7000141178867830022,Y,pms,Lay Person,Over 25,F,39,24000,811,146,Acting,Speech/Sound,,,Humor,Y,3,3,Signs & Symptoms,,,
531,#pcos,https://www.tiktok.com/@annathepcoscoach/video/7007533632831180038,Y,pcos,Patient,Over 25,F,9,93200,5044,1690,Viral Music,Text,Acting,,Raising Awareness (Lay),N,3,3,Patient Expertise,Seeking Empathy,Coping with Illness,
667,#uterinecancer,https://www.tiktok.com/@thatbrattyfatty/video/6977893363404082438,Y,Uterine Cancer,Patient,Over 25,F,53,67,5,30,Speech/Sound,Text,,,Raising Awareness (Lay),N,3,3,Coping with Illness,Signs & Symptoms,Seeking Empathy,
258,#fibroids,https://www.tiktok.com/@waterykeys/video/6997870156726799622,Y,Fibroids,Patient,Over 25,F,35,399,24,111,Viral Music,Visual Aid,Text,,Personal Testimony,N,3,3,Promoting Preventive Care,Conventional Treatment,Signs & Symptoms,
249,#endometriosis,https://www.tiktok.com/@paigemorgannn3/video/6959154125615435014,Y,Endometriosis,Patient,Under 25,F,6,891,41,13,Speech/Sound,Acting,Text,,Humor,Y,3,3,Coping with Illness,,,
29,#birthcontrol,https://www.tiktok.com/@melanienvalero/video/6931374405356424453,Y,Birth control,Patient,Under 25,F,15,68100,252,725,Viral Music,Visual Aid,Text,,Personal Testimony,N,3,3,Seeking Empathy,Support Networks,,
462,#papsmear,https://www.tiktok.com/@orlandojavier.77/video/7008572445095480582,Y,Papsmear,Lay Person,Over 25,M,21,263100,1220,1147,Duet,Speech/Sound,Text,,Humor,Y,3,3,,,,
177,#cervicalcancer,https://www.tiktok.com/@tiktokgpdoc/video/6967327079574686981,Y,Cervical Cancer,Medical Professional ,Over 25,F,14,330,3,8,Responding to Comment,Viral Music,Speech/Sound,Text,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,Promoting Preventive Care,,
445,#ovariancancer,https://www.tiktok.com/@melcystatiktok/video/6975481337209687301,Y,Ovarian Cancer,Patient,Under 25,F,9,1067,29,26,Speech/Sound,Text,Visual Aid,,Raising Awareness (Lay),N,3,3,Signs & Symptoms,Seeking Empathy,,
208,#endometriosis,https://www.tiktok.com/@graaceee_m/video/6988852679271271686,Y,Endometriosis,Patient,Under 25,F,42,16100,507,601,Viral Music,Text,Visual Aid,,Raising Awareness (Lay),N,3,3,Coping with Illness,Support Networks,Conventional Treatment,
547,#pcos,https://www.tiktok.com/@em_asselin/video/6987048785419570437,Y,pcos,Patient,Under 25,F,11,14600,116,1098,Speech/Sound,Text,Visual Aid,,Personal Testimony,N,3,3,Signs & Symptoms,Support Networks,Coping with Illness,
721,#uti,https://www.tiktok.com/@sinsolovley/video/6917653918717676806,Y,uti,Lay Person,Over 25,F,15,86300,7009,686,Speech/Sound,Visual Aid,Text,,Personal Testimony,N,2,3,Alternative Therapies,,,
415,#ovariancancer,https://www.tiktok.com/@nikkimaraviglia/video/6982483766832942342,Y,Ovarian Cancer,Patient,Under 25,F,60,96,1,0,Stitch,Speech/Sound,,,Personal Testimony,N,3,3,Signs & Symptoms,Promoting Preventive Care,Support Networks,
183,#cervicalcancer,https://www.tiktok.com/@healthylynnie/video/6867690058573434118,Y,cervical cancer,Patient,Over 25,F,14,2542,76,79,Viral Music,Dance ,Text,,Personal Testimony,N,2,3,Diet & Nutrition,Health & Exercise Tips,Alternative Therapies,Success Stories
226,#endometriosis,https://www.tiktok.com/@coveralldoll/video/6983869309185428741,Y,endometriosis,Patient,Over 25,F,14,601,59,59,Viral Music,Text,,,Personal Testimony,N,3,3,Signs & Symptoms,Coping with Illness,,
9,#birthcontrol,https://www.tiktok.com/@vanealrightt/video/6993196457209662725,Y,birth control,Patient,Under 25,F,14,440900,9874,3827,Viral Music,Text,,,Personal Testimony,N,3,3,Side Effects,,,
501,#papsmear,https://www.tiktok.com/@thelizert/video/6942169308592098565,N,,,,,,,,,,,,,,,,,,,,
252,#fibroids,https://www.tiktok.com/@connealymd/video/6994517533411872005,Y,fibroids,Medical Professional,Over 25,F,83,8889,1683,974,Speech/Sound,,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,Conventional Treatment,,
666,#uterinecancer,https://www.tiktok.com/@emrieeejaeddd/video/6888115406226132229,Y,uterine cancer,Patient,Under 25,F,13,406,3,17,Viral Music,Visual Aid ,Text,,Personal Testimony,N,3,3,Success Stories,Conventional Treatment,Seeking Empathy,
724,#uti,https://www.tiktok.com/@weirdhelga/video/6967381084925414661,Y,uti,Patient,Unknown,Unknown,17,436600,3966,3299,Speech/Sound,Visual Aid ,Text,,Humor,Y,3,3,Signs & Symptoms,,,
323,#hysterectomy,https://www.tiktok.com/@jessielit86/video/6971166282226126085,Y,hysterectomy,Patient,Over 25,F,15,7865,209,176,Viral Sound,Text,,,Personal Testimony,Y,3,3,Side Effects,Support Networks,Conventional Treatment,
6,#birthcontrol,https://www.tiktok.com/@getrealgirlfriend/video/7003175277031427334,Y ,birth control,Patient,Under 25,F,9,206500,520,2390,Viral Music,Text,,,Raising Awareness (Lay),N,3,3,Promoting Preventative Care,Alternative Therapies,,
669,#uterinecancer,https://www.tiktok.com/@danielleglick5/video/6867650144062541061,Y,uterine cancer,Patient,Over 25,F,15,1012,26,171,Viral Music,Text,,,Personal Testimony,N,3,3,Seeking Empathy,Conventional Treatment,Coping with Illness,
337,#hysterectomy,https://www.tiktok.com/@lotsaknots/video/6930678450097310981,Y,hysterectomy,Patient,Over 25,F,36,2369,36,441,Speech/Sound,,,,Personal Testimony,N,3,3,Seeking Empathy,Conventional Treatment,Coping with Illness,
284,#fibroids,https://www.tiktok.com/@heatherhirschmd/video/6992349000657571078,Y,fibroids,Medical Professional,Over 25,F,30,298,16,14,Speech/Sound,Visual Aid ,Text,Viral Music,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,Conventional Treatment,Diagnosis,
192,#cervicalcancer,https://www.tiktok.com/@frenchdimples97/video/6998965658641812741,Y,cervical cancer,Patient,Under 25,F,12,135700,186,2183,Viral Music,Visual Aid ,,,Personal Testimony,N,3,3,Signs & Symptoms,Coping with Illness,Seeking Empathy,
601,#pelvicfloor,https://www.tiktok.com/@nosuchthingas_tmi/video/6993103573248773381,Y,pelvic floor,Medical Professional,Under 25,F,9,289000,7398,2300,Viral Sound,Text,,,Raising Awareness (Medical Professional),Y,3,3,Health & Exercise Tips,,,
131,#breastcancer,https://www.tiktok.com/@mackclark/video/6976695577081842949,Y,breast cancer,Family/Support,Under 25,F,11,535800,1954,3152,Viral Music,Text,Visual Aid,,Personal Testimony,N,3,3,Success Stories,Conventional Treatment,,
772,#utiremedies,https://www.tiktok.com/@mrs.strada/video/7003056444769586438,Y,uti,Patient,Unknown,F,30,47,6,6,Speech/Sound,Visual Aid ,,,Personal Testimony,N,2,3,Alternative Therapies ,Diet & Nutrition,,
127,#breastcancer,https://www.tiktok.com/@mancbailey/video/6996256241605479686,Y,breast cancer,Patient,Under 25,F,29,635200,1048,17700,Viral Music,Text,,,Personal Testimony,N,3,3,Seeking Empathy,Coping with Illness,,
510,#pcos,https://www.tiktok.com/@thalialeblanc/video/7010088611894938885,Y,pcos,Patient,Under 25,F,48,254400,2590,2411,Viral Music,Text,,,Personal Testimony,N,3,3,Diagnosis,Patient Expertise,Coping with Illness,Support Networks
362,#infertilityjourney,https://www.tiktok.com/@fertilityjourney/video/6984453782792916230,Y,infertility,Patient,Over 25,F,10,136600,6334,1389,Viral Musc,Text,,,Personal Testimony,Y,3,3,Signs & Symptoms,Support Networks,,
433,#ovariancancer,https://www.tiktok.com/@ms.karrra/video/7000754399324687622,Y,ovarian cancer,Patient,Over 25,F,59,3567,58,653,Speech/Sound,Viral Sound,Visual Aid,,Personal Testimony,N,3,3,Seeking Empathy,Conventional Treatment,Coping with Illness,Support Networks
672,#uterinecancer,https://www.tiktok.com/@rinmcclung/video/6984559436668996869,Y,uterine cancer,Patient,Over 25,F,44,80,0,1,Speech/Sound,Visual Aid ,,,Medical Visit Narrative,N,3,3,Conventional Treatment,,,
167,#cervicalcancer,https://www.tiktok.com/@ceebean.29/video/6843899387551190278,Y,cervical cancer,Patient,Under 25,F,10,1825,49,48,Viral Music,Text,,,Personal Testimony,N,3,3,Signs & Symptoms,Promoting Preventative Care,,
450,#ovariancancer,https://www.tiktok.com/@glennifred/video/6985751307843947782,Y,ovarian cancer,Patient,Under 25,F,6,245400,470,983,Text,Viral Music,,,Personal Testimony,N,3,3,Success Stories,Support Networks,,
604,#pms,https://www.tiktok.com/@madisonxalexandra/video/7000537892800040197,Y,pms,Patient,Over 25,F,94,23900,879,418,Speech/Sound,Text,,,Personal Testimony,N,3,3,Patient Expertise,Signs & Symtoms,Promoting Preventative Care,
219,#endometriosis,https://www.tiktok.com/@ashleight819/video/6975208569427758341,Y,endometriosis,Patient,Over 25,F,94,2350,,364,Speech/Sound,Text,Visual Aid,,Personal Testimony,N,3,3,Coping with Illness,Signs & Symtoms,Support Networks,Poor Medical Care 
14,#birthcontrol,https://www.tiktok.com/@officialmallory/video/6986784235705142533,Y,birth control,Patient,Under 25,F,15,50300,1102,2517,Viral Music,Visual Aid ,Text,,Personal Testimony,N,3,3,Side Effects,,,
361,#infertilityjourney,https://www.tiktok.com/@maddiewilsonmusic/video/6997907669575322885,Y,infertility,Patient,Under 25,F,12,919,3,39,Text,Viral Music,,,Personal Testimony,N,3,3,Support Networks,Poor Medical Care,Coping with Illness,
706,#uti,https://www.tiktok.com/@lash.bae/video/6990493113944902918,Y,uti,Patient,Under 25,F,13,33900,963,887,Visual Aid,Text,Viral Music,,Medical Visit Narrative,Y,3,3,Conventional Treatment,,,
56,#birthcontrolsideeffects,https://www.tiktok.com/@sophiehyman0/video/6982310305837763846,Y,birth control,Patient,Under 25,F,19,2292,160,54,Viral Sound,Text,,,Personal Testimony,Y,3,3,Side Effects,,,
266,#fibroids,https://www.tiktok.com/@acupunctureismylife/video/7005315856267873542,Y,fibroids,Medical Professional,Over 25,M,,533,23,92,Text ,Visual Aid ,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Diet & Nutrition,,,
687,#uterinecancer,https://www.tiktok.com/@craftitties/video/6968451327223549186,Y,uterine cancer,Patient,Under 25,F,57,153,4,21,Text,Visual Aid ,Viral Music,,Personal Testimony,N,3,3,Coping with Illness,Diet & Nutrition,Seeking Empathy,Support Networks
126,#breastcancer,https://www.tiktok.com/@coopsterhuynh/video/6985884349262499078,Y,breast cancer,Patient,Over 25,F,11,1286,,544,Text,Viral Music,Visual Aid,,Personal Testimony,N,3,3,Success Stories,Conventional Treatment,,
610,#pms,https://www.tiktok.com/@mostlyhigh_alittlesmart/video/7007488054285946118,Y,pms,Patient,Over 25,F,37,764000,68400,24200,Text,Speech/Sound,Text,,Personal Testimony,Y,3,3,Signs & Symptoms,,,
94,#birthcontrolsideeffects,https://www.tiktok.com/@lyndsaydell/video/6925886703165050117,Y,birth control,Patient,Under 25,F,6,8722,25,105,Text,Viral Sound,,,Personal Testimony,Y,3,3,Side Effects,,,
216,#endometriosis,https://www.tiktok.com/@endometriosisem/video/6985595808016010502,Y,endometroisis,Patient,Under 25,F,10,6324,343,234,Text,Visual Aid ,,,Personal Testimony,N,3,3,Signs & Symptoms,Coping with Illness,,
595,#pelvicfloor,https://www.tiktok.com/@cheelfamily/video/6975234426276023558,Y,pregnancy,Patient,Under 25,F,10,574900,5903,3844,Visual Aid,,,,Humor,Y,3,3,Signs & Symptoms,,,
533,#pcos,https://www.tiktok.com/@thalialeblanc/video/6980604466793860357,Y,pcos,Patient,Over 25,F,62,229100,1568,3052,Text,Visual Aid ,Viral Music,,Personal Testimony,N,3,3,Diagnosis,Health & Exercise Tips,Diet & Nutrition,Success Stories
200,#cervicalcancer,https://www.tiktok.com/@drannastratis/video/6927885573323574533,Y,cervical cancer,Medical Professional,Over 25,F,59,265,9,39,Speech/Sound,,,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,Conventional Treatment,,
500,#papsmear,https://www.tiktok.com/@coutureinclinic/video/6889894670126583045,Y,pap smear,Medical Professional,Over 25,F,15,1452,36,45,Text,Viral Music,,,Raising Awareness (Medical Professional),N,3,3,Support Networks,Promoting Preventative Care,,
712,#uti,https://www.tiktok.com/@alley_rmt/video/6915580250181078274,Y,uti,Medical Professional,Under 25,F,48,96000,1108,750,Visual Aid,Text,Viral Music,,Medical Visit Narrative,N,3,3,Conventional Treatment,,,
70,#birthcontrolsideeffects,https://www.tiktok.com/@alicehemsley/video/6932161112075013382,Y,birth control,Patient,Under 25,F,12,3840,235,83,Text,Viral Music,,,Personal Testimony,Y,3,3,Side Effects,,,
414,#ovariancancer,https://www.tiktok.com/@melcystatiktok/video/6977263968410782982,Y,ovarian cancer,Patient,Under 25,F,11,534,31,43,Text,Viral Music ,Visual Aid,,Personal Testimony,N,3,3,Signs & Symptoms,Promoting Preventative Care,,
144,#breastcancer,https://www.tiktok.com/@dramalinabakri/video/6984046225871981829,Y,breast cancer,Medical Professional,Over 25,F,8,2504,57,16,Text,Viral Music,,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,,,
247,#endometriosis,https://www.tiktok.com/@doctor.siya/video/6889833590322957570,Y,endometriosis,Medical Professional,Over 25,M,12,66900,3192,1275,Text ,Visual Aid ,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
287,#fibroids,https://www.tiktok.com/@abienergy22/video/7006073854959324422,Y,fibroids,Patient,Over 25,F,13,6844,205,139,Text,Speech/Sound,,,Personal Testimony,N,2,3,Diet & Nutrition,,,
491,#papsmear,https://www.tiktok.com/@askrussmd/video/7004216888926539013,Y,pap smear,Medical Professional,Over 25,M,10,2639,13,44,Viral Music,Text,Dance Trend,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,Signs & Symtoms,,
353,#infertilityjourney,https://www.tiktok.com/@jessicasalyers29/video/6975666997128432901,Y,infertility,Patient,Under 25,F,46,167500,613,4041,Text,Viral Music,Visual Aid,,Personal Testimony,N,3,3,Success Stories,,,
668,#uterinecancer,https://www.tiktok.com/@zanydiva/video/6995035499488464133,N,,,,,,,,,,,,,,,,,,,,
762,#utiremedies,https://www.tiktok.com/@tricia.kid/video/6935371625848179974,Y,uti,Patient,Under 25,F,60,32800,4003,698,Stitch,Speech/Sound,,,Personal Testimony,N,3,3,Conventional Treatment,Alternative Therapies ,Diet & Nutrition,
785,#utiremedies,https://www.tiktok.com/@6storytori/video/6989393864679378182,Y,uti,Patient,Under 25,F,9,134,8,19,Viral Music,Text,,,Personal Testimony,Y,3,3,Signs & Symptoms,,,
43,#birthcontrol,https://www.tiktok.com/@dltjenni56/video/6947856075060169989,N,,,,,,,,,,,,,,,,,,,,
559,#pelvicfloor,https://www.tiktok.com/@themovementparadigm/video/6935195937627245829,Y,pelvic floor,Medical Professional,Over 25,F,26,1492,111,45,Text,,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
115,#breastcancer,https://www.tiktok.com/@betterafterbreastcancer/video/6973326426967674117,Y,breast cancer,Patient,Over 25,F,35,1345,46,169,Speech/Sound,,,,Personal Testimony,N,3,3,Diagnosis,Promoting Preventative Care,Conventional Treatment,
671,#uterinecancer,https://www.tiktok.com/@glambygarcia15/video/6928988529036987654,Y,uterine cancer,Patient,Over 25,F,59,763,12,159,Speech/Sound,Viral Music,,,Personal Testimony,N,3,1,Seeking Empathy,Signs & Symptoms,Conventional Treatment,Coping with Illness
448,#ovariancancer,https://www.tiktok.com/@shortylikehey/video/6933366928044002565,Y,ovarian cancer,Patient,Under 25,F,10,3653,40,71,Text,Viral Music,,,Personal Testimony,N,3,3,Coping with Illness,,,
356,#infertilityjourney,https://www.tiktok.com/@fertilityjourney/video/6997793996240063749,Y,infertility,Patient,Under 25,F,15,4411,62,122,Text,Visual Aid ,Viral Sound,,Personal Testimony,Y,3,3,Coping with Illness,,,
518,#pcos,https://www.tiktok.com/@uzoiswho/video/6957810245234068741,Y,pcos,Patient,Under 25,Intersex,36,9531,640,286,Comment,Speech/Sound,,,Personal Testimony,N,3,3,Signs & Symptoms,,,
236,#endometriosis,https://www.tiktok.com/@endometriosisem/video/6962516107290889477,Y,endometriosis,Patient,Under 25,F,7,74300,1515,1183,Text,Viral Music,,,Personal Testimony,N,3,3,Coping with Illness,Support Networks,,
563,#pelvicfloor,https://www.tiktok.com/@bailey.nomi/video/6888327024771976453,Y,pelvc floor,Lay Person,Over 25,F,8,90800,,337,Viral Music,Text,,,Raising Awareness (Lay),N,3,3,Health & Exercise Tips,,,
577,#pelvicfloor,https://www.tiktok.com/@livin_like_a_yogi/video/6968167583610588422,N,,,,,,,,,,,,,,,,,,,,
609,#pms,https://www.tiktok.com/@jillwagner81/video/6925600740723543301,Y,pms,Family/Support,Under 25,F,56,3100000,67600,20200,Text,Speech/Sound,,,Family/Support,Y,3,3,Signs & Symptoms,Support Networks,,
470,#papsmear,https://www.tiktok.com/@violetmedusa/video/6996208812415929626,Y,pap smear,Medical Professional,,F,15,255,17,14,Text,Viral Music,Dance Trend,,Raising Awareness (Medical Professional) ,N,2,2,Promoting Preventative Care,,,
331,#hysterectomy,https://www.tiktok.com/@stephaniegailtiktok/video/6984928791688776966,Y,hysterectomy,Patient,Over 25,F,15,142,3,507,Viral Music,text,,,Family/Support,N,3,3,Support Networks,Conventional Care,,
68,#birthcontrolsideeffects,https://www.tiktok.com/@littleraeofhealth/video/6941524011004316934,Y,fertility,Lay Person,Over 25,F,49,1907,116,48,Text,Speech/Sound,,,Raising Awareness (Lay),N,1,3,Alternative Therapies ,,,
465,#papsmear,https://www.tiktok.com/@balanced.fertility/video/6979235392927059206,Y,pap smear,Medical Professional,Over 25,F,17,208,6,4,Speech/Sound,Viral Music,Text,,Raising Awareness (Medical Professional) ,N,2,3,Promoting Preventative Care,,,
186,#cervicalcancer,https://www.tiktok.com/@sparklingreview/video/6950055369037171974,Y,hysterectomy,Patient,Over 25,F,18,741,5,21,Viral Sound,Text,,,Personal Testimony,N,3,3,Promoting Preventative Care,Conventional Care,,
143,#breastcancer,https://www.tiktok.com/@dani_trops/video/6956993019031653637,Y,breast cancer,Patient,Over 25,F,15,194100,2702,886,Viral Music,Text,Visual Aid,,Personal Testimony,N,3,3,Promoting Preventative Care,,,
194,#cervicalcancer,https://www.tiktok.com/@charleemarie5/video/6945848365187861765,Y,cervical cancer,Patient,Under 25,F,20,20100,70,349,Viral Music,Text ,Visual Aid,,Personal Testimony,N,3,3,Success Stories,Conventional Care,Promoting Preventative Care,
719,#uti,https://www.tiktok.com/@jennethparcell/video/6991634800352201989,Y,uti,Patient,Over 25,F,22,363500,9006,3431,Viral Sound,Text,,,Humor,Y,3,3,Diet & Nutrition ,,,
441,#ovariancancer,https://www.tiktok.com/@alexis.kawasaki/video/6965229719381986566,Y,ovarian cancer,Patient,Under 25,F,4,978,23,17,Viral Music,Text,,,Personal Testimony,Y,3,3,Diagnosis,,,
373,#infertilityjourney,https://www.tiktok.com/@sarahrogersjohnson/video/6982156258673429765,Y,infertility,Patient,Over 25,"F, M",9,60900,977,0,Viral Music,Text,Dance Trend,,Personal Testimony,Y,3,3,Conventional Treatment,,,
272,#fibroids,https://www.tiktok.com/@mellystarzangelbaby/video/6945493801398045957,Y,fibroids,Patient,Over 25,F,56,61800,2306,973,Viral Music,Text,Visual Aid,,Personal Testimony,N,1,3,Alternative Therapies ,Diet & Nutrition,,
509,#pcos,https://www.tiktok.com/@dr.karanr/video/6997473670708989190,Y,pcos,Medical Professional,Over 25,M,43,73500,,2601,Speech/Sound,Text,Visual Aid,,Raising Awareness (Medical Professional) ,N,3,3,Signs & Symptoms,Poor Medical Care,,
392,#infertilityjourney,https://www.tiktok.com/@emilyyorlando/video/6984467754384477446,Y,infertility,Patient,Over 25,F,9,3329,69,168,Viral Sound,Text,Dance Trend,,Personal Testimony,Y,3,3,Signs & Symptoms,Conventional Care,,
689,#uterinecancer,https://www.tiktok.com/@spectrum.stylist/video/6995613044726402310,Y,uterine cancer,Patient,Over 25,F,13,57,2,4,Viral Music,Text,,,Personal Testimony,N,3,3,Poor Medical Care,Gender Inequality,Conventional Treatment,
648,#pms,https://www.tiktok.com/@jussquel/video/6959170912650267910,Y,pms,Unknown,Unknown,F,8,595400,,5807,Speech/Sound,Visual Aid ,Text,,Humor,Y,NA,NA,Signs & Symptoms,,,
292,#fibroids,https://www.tiktok.com/@msparker2020/video/6940210686685433093,Y,fibroids,Patient,Over 25,F,12,802,9,133,Visual Aid,Viral Music,Dance Trend,,Personal Testimony,N,3,3,Success Stories,,,
755,#utiremedies,https://www.tiktok.com/@msbadmedia/video/6903311510538439942,Y,uti,Lay Person,Unknown,F,59,16800,,321,Text,Viral Music,Visual Aid,,Raising Awareness (Lay),N,2,2,Alternative Therapies ,Diet & Nutrition,,
355,#infertilityjourney,https://www.tiktok.com/@emilyyorlando/video/6992998550758018309,Y,infertility,Patient,Over 25,F,38,1670,122,101,Speech/Sound,,,,Raising Awareness (Lay),N,3,3,Support Networks,Patient Expertise,Coping with Illness,
565,#pelvicfloor,https://www.tiktok.com/@nosuchthingastmi/video/6983759415606332678,N,,,,,,,,,,,,,,,,,,,,
256,#fibroids,https://www.tiktok.com/@kellijordan3/video/7004857585215999237,Y,fibroids,Patient,Under 25,F,15,316,23,316,Visual Aid,Viral Music,Dance Trend,Speech/Sound,Personal Testimony,N,3,2,Success Stories,Conventional Treatment ,,
310,#hysterectomy,https://www.tiktok.com/@thecrochetmama/video/6983437859692891397,Y,hysterectomy,Patient,Under 25,F,10,539,1,51,Viral Music,Text,Dance Trend,,Personal Testimony,N,3,3,Success Stories,Conventional Treatment,,
750,#uti,https://www.tiktok.com/@finestherbs.net/video/6952303234937621766,N,,,,,,,,,,,,,,,,,,,,
274,#fibroids,https://www.tiktok.com/@juicebaeinmiami/video/7007127330682326277,Y,fibroids,Lay Person,Under 25,F,21,2258,645,241,Viral Music,Visual Aid ,Text,,Raising Awareness (Lay,N,2,2,Diet & Nutrition,Alternative Therapies,,
151,#breastcancer,https://www.tiktok.com/@hey_miss_parker/video/6979395759787592966,Y,breast cancer ,Patient,Over 25,F,9,8251,7,369,Viral Music,Dance Trend,Speech/Sound,,Personal Testimony,N,3,3,Success Stories ,Conventionl Treatment,,
715,#uti,https://www.tiktok.com/@jadedbynicole/video/6971605054402858246,Y,uti,Lay Person,Unknown,F,16,45100,1565,272,Viral Music,Text,Visual Aid,,Raising Awareness (Lay,N,1,3,Alternative Therapies ,,,
199,#cervicalcancer,https://www.tiktok.com/@hardfemme/video/6978934214859181317,Y,cervical cancer,Patient,Over 25,F,56,60800,446,1485,Stitch,Text,Speech/Sound,,Personal Testimony,N,3,3,Poor Medical Care,Signs & Symptoms,Gender Inequality,Conventional Treatment
739,#uti,https://www.tiktok.com/@nicolepetrie/video/6947347132693105925,N,,,,,,,,,,,,,,,,,,,,
88,#birthcontrolsideeffects,https://www.tiktok.com/@aubb614/video/6971214684208778501,Y,birth control,Patient,Under 25,F,13,164500,21200,534,Viral Music,Text,Visual Aid,,Personal Testimony,N,3,3,Side Effects,Gender Inequality ,,
616,#pms,https://www.tiktok.com/@babyskripper/video/6971597512582974726,Y,PMDD,Patient,Under 25,F,158,1370,172,81,Speech/Sound,Text,,,Personal Testimony,N,3,3,Signs & Symptoms,Promoting Preventative Care,Diagnosis,Poor Medical Care 
241,#endometriosis,https://www.tiktok.com/@drlorashahine/video/6891811398012226821,Y,endometriosis,Medical Professional,Over 25,F,6,13900,515,670,Text,Viral Music,,,Raising Awareness (Medical Professional),N,3,3,Poor Medical Care,Gender Inequality ,Diagnosis,Signs & Symptoms 
278,#fibroids,https://www.tiktok.com/@thewhizdoc/video/6987504186472811782,Y,fibroids,Medical Professional,Over 25,M,17,294,15,27,Text ,Viral Music,,,Raising Awareness (Medical Professional),N,3,1,Conventional Treatment,,,
269,#fibroids,https://www.tiktok.com/@surgicalanimation/video/6945779392056495366,Y,fibroids,Medical Professional,Unknown,Unknown,30,3635,102,27,Visual Aid,Text,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Conventional Treatment,,,
723,#uti,https://www.tiktok.com/@nosuchthingas_tmi/video/6986692599742483718,Y,uti,Medical Professional,Over 25,F,9,385400,1378,870,Text,Viral Music,,,Raising Awareness (Medical Professional),N,3,3,Diet & Nutrition,,,
18,#birthcontrol,https://www.tiktok.com/@abbileigh2809/video/6975988696835247366,N,,,,,,,,,,,,,,,,,,,,
66,#birthcontrolsideeffects,https://www.tiktok.com/@msmadisonrae/video/6955306654904732934,Y,birth control,Patient,Under 25,F,59,441600,11000,4627,Visual Aid,Speech/Sound,,,Personal Testimony,N,3,3,Side Effects,,,
658,#uterinecancer,https://www.tiktok.com/@elesha_clark_official21/video/7003496998410194181,Y,uterine cancer,Patient,Unknown,F,136,48,0,6,Text,Speech/Sound,,,Personal Testimony,N,3,3,Diagnosis ,Signs & Symptoms,Conventional Treatment,Poor Medical Care
12,#birthcontrol,https://www.tiktok.com/@lexiehidalgo/video/6887656918664465670,Y,birth control,Patient,Under 25,F,36,201300,5410,2846,Text,Visual Aid ,Viral Music,,Personal Testimony,N,3,3,Side Effects,,,
63,#birthcontrolsideeffects,https://www.tiktok.com/@fitbymadi_/video/6991604021555383558,Y,birth control,Patient,Under 25,F,26,1991,68,47,Text,Speech/Sound,,,Personal Testimony,N,3,3,Side Effects,,,
132,#breastcancer,https://www.tiktok.com/@kimbrulee44/video/6959271313097706757,Y,breast cancer,Patient,Under 25,F,8,140800,536,1650,Text,Viral Music,,,Personal Testimony,N,3,3,Promoting Preventative Care,Conventional Treatment,,
98,#birthcontrolsideeffects,https://www.tiktok.com/@hersavvyhealth/video/6964865822204398853,Y,birth control,Medical Professional,Over 25,F,43,3608,578,179,Duet,Speech/Sound,Text,,Personal Testimony,N,2,3,Side Effects,,,
